epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
74,0.22,0.2512,0.8701,0.7701,0.8872,0.9606,0.2485,0.8695,0.7692,0.8873,0.9613
75,0.2189,0.253,0.8711,0.7716,0.8884,0.9605,0.2499,0.8709,0.7713,0.8889,0.9612
76,0.2179,0.2522,0.8714,0.772,0.8886,0.9607,0.2493,0.8708,0.7712,0.8888,0.9613
77,0.2171,0.2535,0.871,0.7715,0.8883,0.9604,0.2501,0.8708,0.7713,0.8888,0.9611
78,0.2156,0.2525,0.8703,0.7705,0.8875,0.9604,0.2501,0.8695,0.7691,0.8874,0.9609
79,0.2151,0.2541,0.8707,0.7711,0.888,0.9603,0.2508,0.8705,0.7707,0.8885,0.961
80,0.2134,0.2543,0.8705,0.7707,0.8878,0.9601,0.2516,0.8699,0.7698,0.888,0.9607
81,0.2171,0.2519,0.8723,0.7735,0.8895,0.9612,0.2483,0.8723,0.7735,0.8902,0.9619
82,0.2172,0.2522,0.8704,0.7705,0.8875,0.9605,0.2497,0.8697,0.7694,0.8875,0.9611
83,0.2133,0.2525,0.8701,0.7701,0.8873,0.9604,0.2496,0.8694,0.769,0.8872,0.9611
84,0.2126,0.254,0.869,0.7683,0.8862,0.96,0.2515,0.8684,0.7675,0.8863,0.9606
85,0.2096,0.2545,0.8702,0.7703,0.8875,0.9602,0.2512,0.8701,0.7701,0.8881,0.9608
86,0.2081,0.2547,0.8695,0.7692,0.8868,0.96,0.2515,0.8695,0.7692,0.8875,0.9607
87,0.2068,0.2567,0.8679,0.7666,0.8852,0.9596,0.2541,0.8677,0.7663,0.8857,0.9601
88,0.2073,0.2561,0.8683,0.7673,0.8856,0.9596,0.2532,0.8675,0.7661,0.8855,0.9603
89,0.2043,0.2577,0.8673,0.7657,0.8847,0.9593,0.2546,0.8669,0.7651,0.8849,0.96
90,0.2037,0.2576,0.8693,0.7688,0.8867,0.9595,0.2544,0.869,0.7684,0.8871,0.9601
91,0.203,0.2586,0.8686,0.7678,0.8861,0.9591,0.2554,0.8682,0.7672,0.8863,0.9597
92,0.2014,0.2591,0.8674,0.7658,0.8848,0.959,0.2565,0.867,0.7653,0.8852,0.9595
93,0.2002,0.2604,0.8691,0.7685,0.8866,0.959,0.2564,0.8691,0.7686,0.8874,0.9598
94,0.1995,0.2603,0.8687,0.7678,0.8862,0.959,0.2568,0.8687,0.7679,0.8869,0.9596
95,0.1981,0.2612,0.8685,0.7676,0.8861,0.9588,0.2581,0.8681,0.7671,0.8864,0.9593
96,0.1961,0.2635,0.8684,0.7674,0.8861,0.9585,0.2598,0.8686,0.7678,0.887,0.9592
97,0.1957,0.263,0.8664,0.7643,0.884,0.9583,0.2597,0.8662,0.7641,0.8845,0.959
98,0.1948,0.264,0.8673,0.7658,0.885,0.9582,0.2605,0.8673,0.7657,0.8856,0.9588
99,0.1935,0.2653,0.867,0.7653,0.8847,0.9579,0.2616,0.867,0.7653,0.8854,0.9586
100,0.1937,0.2665,0.8671,0.7654,0.8849,0.9577,0.2623,0.8672,0.7656,0.8856,0.9584
