epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
88,0.1728,0.2817,0.8646,0.7615,0.8826,0.9564,0.2778,0.864,0.7606,0.8829,0.9569
89,0.1727,0.2828,0.8649,0.762,0.8829,0.9565,0.278,0.8649,0.762,0.8837,0.9572
90,0.1709,0.285,0.864,0.7606,0.8821,0.9559,0.2811,0.8636,0.7601,0.8826,0.9564
91,0.1679,0.2846,0.864,0.7606,0.8821,0.956,0.2803,0.8639,0.7605,0.8828,0.9566
92,0.1673,0.2867,0.8633,0.7595,0.8815,0.9556,0.2824,0.863,0.7592,0.8821,0.9562
93,0.1661,0.2886,0.8623,0.758,0.8805,0.9553,0.2848,0.8618,0.7573,0.8809,0.9558
94,0.1646,0.2913,0.8627,0.7586,0.881,0.955,0.2866,0.8626,0.7585,0.8818,0.9556
95,0.1625,0.2894,0.8623,0.7579,0.8805,0.9554,0.2858,0.8619,0.7574,0.8809,0.9559
96,0.1624,0.2911,0.8625,0.7583,0.8807,0.9554,0.2868,0.8623,0.758,0.8813,0.956
97,0.1617,0.2965,0.8627,0.7586,0.8811,0.9548,0.2904,0.863,0.7591,0.8822,0.9556
98,0.1601,0.2952,0.8615,0.7568,0.8799,0.9545,0.2905,0.8614,0.7567,0.8806,0.9552
99,0.1591,0.2962,0.8615,0.7567,0.8798,0.9545,0.2913,0.8614,0.7566,0.8805,0.9552
100,0.1586,0.2971,0.862,0.7575,0.8803,0.9548,0.2923,0.8617,0.7571,0.8808,0.9554
