epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
91,0.2445,0.3137,0.8427,0.7282,0.8633,0.9403,0.2914,0.8486,0.737,0.8692,0.9472
92,0.2464,0.3904,0.8155,0.6885,0.8392,0.9169,0.3844,0.8136,0.6858,0.8387,0.9179
93,0.2425,0.3533,0.8276,0.706,0.8501,0.9279,0.3372,0.8294,0.7085,0.8524,0.9325
94,0.243,0.3259,0.8443,0.7306,0.8644,0.9391,0.2846,0.8565,0.749,0.8763,0.9507
95,0.2453,0.3558,0.8279,0.7066,0.8505,0.9276,0.3138,0.8408,0.7254,0.8625,0.9403
96,0.2424,0.3419,0.834,0.7154,0.8556,0.9317,0.2925,0.8511,0.7408,0.8714,0.947
97,0.2414,0.3917,0.8131,0.6854,0.8379,0.917,0.3304,0.8334,0.7144,0.8561,0.9356
98,0.2403,0.3646,0.8238,0.7007,0.8471,0.9256,0.2984,0.8463,0.7336,0.8672,0.9458
99,0.2389,0.3725,0.8203,0.6955,0.8439,0.9224,0.3263,0.8337,0.715,0.8565,0.9363
100,0.2389,0.3514,0.829,0.7082,0.8516,0.9298,0.2947,0.8466,0.7342,0.8675,0.947
