epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
78,0.2519,0.2636,0.8605,0.7552,0.8787,0.9563,0.2602,0.8595,0.7536,0.8783,0.9577
79,0.2508,0.2539,0.8663,0.7641,0.8837,0.9596,0.2535,0.8639,0.7604,0.8821,0.9598
80,0.2495,0.2545,0.8652,0.7624,0.8827,0.9595,0.2546,0.8624,0.7581,0.8807,0.9597
81,0.2496,0.257,0.8675,0.766,0.8851,0.9589,0.2544,0.8664,0.7643,0.8847,0.9594
82,0.2513,0.2549,0.8631,0.7592,0.8807,0.9598,0.2561,0.8593,0.7534,0.8779,0.9601
83,0.2498,0.2571,0.8666,0.7647,0.8843,0.9587,0.2562,0.8644,0.7612,0.8828,0.9587
84,0.2485,0.2506,0.8703,0.7704,0.8875,0.9608,0.2501,0.8682,0.7671,0.8861,0.9607
85,0.2473,0.2509,0.87,0.77,0.8872,0.9607,0.2503,0.8679,0.7666,0.8858,0.9606
86,0.2473,0.2511,0.8659,0.7635,0.8831,0.9609,0.2529,0.8621,0.7577,0.8803,0.9609
87,0.2462,0.2495,0.8711,0.7716,0.8882,0.9612,0.2485,0.869,0.7685,0.8868,0.9612
88,0.2465,0.2491,0.8715,0.7722,0.8886,0.9613,0.2471,0.8698,0.7697,0.8875,0.9617
89,0.25,0.2574,0.8653,0.7626,0.883,0.9583,0.2555,0.8638,0.7603,0.8822,0.9589
90,0.2475,0.2639,0.8642,0.7609,0.8822,0.9568,0.2608,0.8627,0.7586,0.8815,0.9572
91,0.2465,0.3164,0.8388,0.7226,0.8599,0.9392,0.2614,0.8594,0.7534,0.8782,0.9571
92,0.245,0.2599,0.8631,0.7593,0.881,0.9578,0.2495,0.8653,0.7626,0.8832,0.9615
93,0.2449,0.2557,0.868,0.7669,0.8855,0.9591,0.2466,0.8701,0.7702,0.8878,0.9618
94,0.2472,0.254,0.8669,0.765,0.8843,0.9595,0.2529,0.8654,0.7628,0.8836,0.9598
95,0.2521,0.2607,0.8646,0.7616,0.8825,0.9574,0.258,0.8627,0.7587,0.8813,0.9581
96,0.2501,0.2556,0.865,0.7621,0.8825,0.959,0.2531,0.8634,0.7598,0.8816,0.96
97,0.251,0.2615,0.8613,0.7566,0.8794,0.9575,0.2572,0.8596,0.7538,0.8782,0.9594
98,0.2445,0.2471,0.8723,0.7736,0.8892,0.962,0.2463,0.8706,0.7709,0.8882,0.962
99,0.2424,0.2472,0.8695,0.7691,0.8864,0.9618,0.2475,0.8666,0.7647,0.8843,0.9619
100,0.2431,0.2499,0.871,0.7715,0.8881,0.9611,0.2477,0.8695,0.7691,0.8872,0.9614
