epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
90,0.2792,0.2453,0.8733,0.7751,0.8899,0.9628,0.2454,0.8707,0.771,0.8882,0.9626
91,0.2776,0.2445,0.872,0.773,0.8886,0.9628,0.2452,0.869,0.7684,0.8865,0.9627
92,0.2778,0.2443,0.8737,0.7758,0.8903,0.9627,0.2444,0.8711,0.7717,0.8886,0.9626
93,0.2773,0.2438,0.8736,0.7755,0.8902,0.9627,0.2441,0.8708,0.7713,0.8883,0.9626
94,0.276,0.2496,0.8747,0.7773,0.892,0.9627,0.2471,0.8735,0.7755,0.8916,0.9625
95,0.2756,0.2462,0.8695,0.7692,0.8863,0.9627,0.2484,0.8655,0.763,0.8833,0.9625
96,0.2753,0.2444,0.8722,0.7733,0.8887,0.9628,0.2465,0.8682,0.7672,0.8858,0.9625
97,0.2734,0.2445,0.8743,0.7766,0.891,0.9627,0.2441,0.8721,0.7733,0.8897,0.9625
98,0.2733,0.2453,0.8747,0.7773,0.8915,0.9627,0.2441,0.8729,0.7746,0.8905,0.9626
99,0.2728,0.2478,0.8746,0.7772,0.8916,0.9625,0.2456,0.8732,0.775,0.891,0.9624
100,0.2724,0.2462,0.874,0.7763,0.8909,0.9624,0.2447,0.8723,0.7736,0.89,0.9624
