epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
88,0.209,0.2511,0.8732,0.7749,0.8903,0.9616,0.2488,0.8727,0.7742,0.8907,0.9621
89,0.2065,0.2523,0.8719,0.7728,0.889,0.961,0.2501,0.8714,0.7721,0.8894,0.9615
90,0.2045,0.2523,0.8709,0.7713,0.8879,0.9608,0.2503,0.8704,0.7706,0.8884,0.9613
91,0.2026,0.2543,0.8684,0.7674,0.8856,0.9602,0.2522,0.8681,0.7671,0.8861,0.9607
92,0.2009,0.2544,0.8699,0.7697,0.8871,0.9602,0.2527,0.8693,0.7689,0.8874,0.9606
93,0.1995,0.2555,0.8688,0.768,0.886,0.96,0.2541,0.8683,0.7673,0.8863,0.9603
94,0.1983,0.258,0.8694,0.769,0.8868,0.9595,0.2555,0.8693,0.7689,0.8875,0.9601
95,0.1964,0.2585,0.8688,0.768,0.8862,0.9593,0.2561,0.8686,0.7677,0.8868,0.9598
96,0.1955,0.2603,0.8696,0.7692,0.887,0.9593,0.2581,0.8691,0.7685,0.8875,0.9598
97,0.1934,0.261,0.8682,0.7671,0.8856,0.9589,0.258,0.8683,0.7673,0.8866,0.9595
98,0.1916,0.2618,0.8663,0.7642,0.8839,0.9587,0.2594,0.8661,0.7638,0.8844,0.9592
99,0.1901,0.2633,0.8659,0.7635,0.8835,0.9584,0.2602,0.8661,0.7638,0.8844,0.9591
100,0.1903,0.263,0.868,0.7668,0.8855,0.9585,0.2599,0.868,0.7669,0.8864,0.9592
