epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
90,0.1834,0.2659,0.8674,0.7658,0.8848,0.9588,0.2671,0.8647,0.7618,0.8832,0.9584
91,0.1829,0.2661,0.8684,0.7675,0.886,0.9587,0.2663,0.8664,0.7645,0.8849,0.9583
92,0.1827,0.2688,0.8683,0.7673,0.886,0.9584,0.2681,0.8666,0.7647,0.8853,0.9579
93,0.1798,0.2688,0.868,0.7669,0.8856,0.9585,0.2684,0.8664,0.7643,0.8848,0.9581
94,0.18,0.2698,0.8685,0.7676,0.8861,0.9585,0.2688,0.8669,0.7652,0.8854,0.9581
95,0.1791,0.2689,0.8688,0.768,0.8864,0.9587,0.269,0.867,0.7654,0.8856,0.9581
96,0.1772,0.2692,0.8675,0.7661,0.885,0.9586,0.2707,0.8648,0.7619,0.8832,0.9582
97,0.177,0.2713,0.868,0.7669,0.8857,0.9582,0.2707,0.8662,0.764,0.8847,0.9579
98,0.1756,0.2718,0.8678,0.7665,0.8854,0.9581,0.2712,0.866,0.7638,0.8846,0.9578
99,0.1753,0.272,0.8664,0.7644,0.884,0.9581,0.2735,0.8639,0.7605,0.8824,0.9576
100,0.1745,0.274,0.8671,0.7655,0.8848,0.9579,0.2739,0.8653,0.7627,0.8838,0.9576
