epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
82,0.234,0.2555,0.868,0.7669,0.8856,0.9593,0.2549,0.866,0.7638,0.8844,0.9591
83,0.2318,0.2566,0.8685,0.7676,0.8861,0.9592,0.2551,0.8662,0.7641,0.8846,0.9591
84,0.23,0.2556,0.8671,0.7654,0.8846,0.9591,0.2559,0.8641,0.7608,0.8826,0.9588
85,0.2282,0.2555,0.8672,0.7656,0.8847,0.9591,0.2556,0.8643,0.7611,0.8827,0.959
86,0.2267,0.2577,0.8684,0.7674,0.8861,0.9592,0.2553,0.8668,0.765,0.8852,0.9592
87,0.2259,0.2564,0.8672,0.7655,0.8847,0.9589,0.2562,0.8645,0.7613,0.8829,0.9587
88,0.2256,0.257,0.8682,0.7671,0.8858,0.9591,0.2559,0.866,0.7637,0.8844,0.9589
89,0.2243,0.2572,0.8677,0.7664,0.8853,0.9589,0.2564,0.8652,0.7625,0.8837,0.9587
90,0.2229,0.2574,0.8686,0.7677,0.8861,0.9592,0.2567,0.8661,0.764,0.8846,0.9588
91,0.2228,0.2587,0.868,0.7667,0.8857,0.9589,0.2567,0.8665,0.7646,0.8851,0.9588
92,0.2243,0.2564,0.8674,0.7658,0.8849,0.959,0.2563,0.8647,0.7617,0.8831,0.9588
93,0.2215,0.2569,0.8676,0.7661,0.8851,0.9589,0.2562,0.8652,0.7625,0.8836,0.9588
94,0.2217,0.2564,0.8681,0.767,0.8857,0.9592,0.256,0.8658,0.7634,0.8842,0.9589
95,0.2204,0.2563,0.8677,0.7663,0.8851,0.9591,0.2568,0.8645,0.7614,0.883,0.9588
96,0.2182,0.2566,0.8677,0.7664,0.8852,0.9591,0.2566,0.8651,0.7623,0.8835,0.9588
97,0.2188,0.257,0.867,0.7653,0.8846,0.9589,0.2573,0.8643,0.7612,0.8828,0.9586
98,0.2172,0.2576,0.8672,0.7655,0.8848,0.9588,0.2579,0.8645,0.7615,0.8831,0.9584
99,0.2159,0.2576,0.8677,0.7664,0.8853,0.9589,0.2575,0.8651,0.7624,0.8836,0.9586
100,0.2146,0.2579,0.8659,0.7636,0.8835,0.9586,0.2586,0.863,0.7592,0.8816,0.9584
