epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
87,0.2717,0.2629,0.8668,0.7649,0.8842,0.9589,0.2623,0.8644,0.7613,0.8828,0.959
88,0.2725,0.2577,0.8689,0.7683,0.8864,0.9593,0.2543,0.868,0.7669,0.8862,0.9598
89,0.2707,0.2672,0.8688,0.7681,0.8867,0.9592,0.2609,0.8692,0.7687,0.8877,0.9597
90,0.271,0.2579,0.8685,0.7676,0.8859,0.9591,0.2554,0.8671,0.7654,0.8853,0.9595
91,0.2691,0.2597,0.8701,0.77,0.8876,0.9596,0.2552,0.8695,0.7692,0.8878,0.9601
92,0.2692,0.2572,0.8694,0.769,0.8867,0.9596,0.2538,0.8681,0.767,0.8862,0.9602
93,0.2684,0.2655,0.8684,0.7674,0.8858,0.959,0.2625,0.867,0.7653,0.8853,0.9593
94,0.2684,0.2546,0.8684,0.7674,0.8856,0.9597,0.2531,0.8663,0.7643,0.8844,0.9602
95,0.267,0.2582,0.8676,0.7662,0.885,0.9592,0.2569,0.8657,0.7633,0.8839,0.9596
96,0.2662,0.264,0.8691,0.7685,0.8867,0.9589,0.259,0.8685,0.7676,0.8869,0.9594
97,0.2654,0.2637,0.8668,0.7649,0.8843,0.9584,0.2609,0.8654,0.7629,0.8837,0.959
98,0.2656,0.2662,0.8672,0.7655,0.8846,0.9584,0.2629,0.866,0.7638,0.8842,0.959
99,0.2658,0.261,0.8683,0.7673,0.8858,0.9589,0.2573,0.8678,0.7666,0.886,0.9596
100,0.2638,0.255,0.8701,0.7701,0.8873,0.9601,0.2533,0.8685,0.7676,0.8865,0.9603
